_id,end,file,sentence,start,system
63804b17a5b0357522aab00c,1546,HypeTP_e.txt,"The Accept-Encoding request-header field is similar to Accept, but restricts
 the content-coding values which are acceptable in the response.",1406,apache-httpcomponents-4.5.9
63804b17a5b0357522aab00d,1731,HypeTP_e.txt,"The Accept-Language request-header field is similar to Accept, but restricts
 the set of natural languages that are preferred as a response to the request.",1577,apache-httpcomponents-4.5.9
63804b17a5b0357522aab00e,1887,HypeTP_e.txt,"The Content-Language entity-header field describes the natural language(s) of
 the intended audience for the enclosed entity.",1763,apache-httpcomponents-4.5.9
63804b17a5b0357522aab00f,1969,HypeTP_e.txt,"Note that this may not be
 equivalent to all the languages used within the entity.",1888,apache-httpcomponents-4.5.9
63804b17a5b0357522aab010,2108,HypeTP_e.txt,"The Link entity-header field provides a means for describing a relationship
 between the entity and some other resource.",1989,apache-httpcomponents-4.5.9
63804b17a5b0357522aab011,2152,HypeTP_e.txt,"An entity may include multiple Link
 values.",2109,apache-httpcomponents-4.5.9
63804b17a5b0357522aab012,2270,HypeTP_e.txt,"Links at the metainformation level typically indicate relationships
 like hierarchical structure and navigation paths.",2153,apache-httpcomponents-4.5.9
63804b17a5b0357522aab013,2447,HypeTP_e.txt,"HTTP messages may include a single MIME-Version general-header field to
 indicate what version of the MIME protocol was used to construct the message.",2298,apache-httpcomponents-4.5.9
63804b17a5b0357522aab014,2565,HypeTP_e.txt,"Use of the MIME-Version header field, as defined by RFC 1521[5], should
 indicate that the message is MIME-conformant.",2448,apache-httpcomponents-4.5.9
63804b17a5b0357522aab015,2674,HypeTP_e.txt,"Unfortunately, some older HTTP/
 1.0 servers send it indiscriminately, and thus this field should be ignored.",2566,apache-httpcomponents-4.5.9
63804b17a5b0357522aab016,2881,HypeTP_e.txt,"The Retry-After response-header field can be used with a 503 (service
 unavailable) response to indicate how long the service is expected to be
 unavailable to the requesting client.",2701,apache-httpcomponents-4.5.9
63804b17a5b0357522aab017,3009,HypeTP_e.txt,"The value of this field can be either an
 HTTP-date or an integer number of seconds (in decimal) after the time of the
 response.",2882,apache-httpcomponents-4.5.9
63804b17a5b0357522aab018,3094,HypeTP_e.txt,The Title entity-header field indicates the title of the entity.,3030,apache-httpcomponents-4.5.9
63804b17a5b0357522aab019,3268,HypeTP_e.txt,"The URI entity-header field may contain some or all of the Uniform Resource
 Identifiers (Section_3.2) by which the Request-URI resource can be identified.",3114,apache-httpcomponents-4.5.9
63804b17a5b0357522aab01a,3352,HypeTP_e.txt,"There is no guarantee that the resource can be accessed using the URI(s)
 specified.",3269,apache-httpcomponents-4.5.9
63804b17a5b0357522aab01b,97,jManual_14.txt,Binds the scripted object ths to namespace.,55,jedit-5.6pre0
63804b17a5b0357522aab01c,192,jManual_14.txt,"Clear all variables, methods, and imports from this namespace.",130,jedit-5.6pre0
63804b17a5b0357522aab01d,441,jManual_14.txt,Creates a new BeanShell This scripted object that is a child of the parameter object.,357,jedit-5.6pre0
63804b17a5b0357522aab01e,527,jManual_14.txt,Import an object into this namespace.,490,jedit-5.6pre0
63804b17a5b0357522aab01f,707,jManual_14.txt,"This is somewhat similar to Java 1.5 static class imports,
  except you can import the methods and fields of a Java object instance into a BeanShell
  namespace, for example:",528,jedit-5.6pre0
63804b17a5b0357522aab020,963,jManual_14.txt,Creates a new BeanShell This scripted object which can hold data members.,890,jedit-5.6pre0
63804b17a5b0357522aab021,1049,jManual_14.txt,"You can use this to
  create an object for storing miscellaneous crufties, like so:",964,jedit-5.6pre0
63804b17a5b0357522aab022,1452,jManual_14.txt,"Returns a reference to the BeanShell This object representing the enclosing method scope
  specified by scopename.",1335,jedit-5.6pre0
63804b17a5b0357522aab023,1578,jManual_14.txt,"This method work similar to the super keyword but can refer to
  enclosing scope at higher levels in a hierarchy of scopes.",1453,jedit-5.6pre0
63804b17a5b0357522aab024,1692,jManual_14.txt,Removes the variable named by name from the current interpreter namespace.,1618,jedit-5.6pre0
63804b17a5b0357522aab025,1746,jManual_14.txt,"This has the effect
  of “undefining” the variable.",1693,jedit-5.6pre0
63804b17a5b0357522aab026,1988,jManual_14.txt,Toggles BeanShell's internal debug reporting to the output stream of the current process.,1900,jedit-5.6pre0
63804b17a5b0357522aab027,2118,jManual_14.txt,Returns the name of the file or other source from which the BeanShell interpreter is reading.,2026,jedit-5.6pre0
63804b17a5b0357522aab028,2342,jManual_14.txt,"Like jEdit itself, plugins are written primarily in Java.",2285,jedit-5.6pre0
63804b17a5b0357522aab029,2449,jManual_14.txt,"While this guide assumes some working knowledge of
 the language, you are not required to be a Java wizard.",2343,jedit-5.6pre0
63804b17a5b0357522aab02a,2531,jManual_14.txt,"If you can write a useful application of any size in Java,
 you can write a plugin.",2450,jedit-5.6pre0
63804b17a5b0357522aab02b,2618,jManual_14.txt,"Where applicable, this section will also explain how jEdit's source code is similar.",2534,jedit-5.6pre0
63804b17a5b0357522aab02c,2687,jManual_14.txt,"Therefore, this is also a good
 introduction to to jEdit development.",2619,jedit-5.6pre0
63804b17a5b0357522aab02d,3051,jManual_14.txt,"You could write an application that
  performs spell checking, displays a clock or plays chess and turn it into a jEdit plugin.",2912,jedit-5.6pre0
63804b17a5b0357522aab02e,3121,jManual_14.txt,"There are
  currently over 50 released plugins for jEdit.",3052,jedit-5.6pre0
63804b17a5b0357522aab02f,3231,jManual_14.txt,"While none of them play chess, they perform a wide
  variety of editing and file management tasks.",3122,jedit-5.6pre0
63804b17a5b0357522aab030,3322,jManual_14.txt,A detailed listing of available plugins is available at plugins.jedit.org.,3248,jedit-5.6pre0
63804b17a5b0357522aab031,3430,jManual_14.txt,"You can also find beta
  versions of new plugins in the “Downloads” area of community.jedit.org.",3323,jedit-5.6pre0
63804b17a5b0357522aab032,3627,jManual_14.txt,"Using the “Plugin Manager” feature of jEdit, users with an Internet connection can check for new
  or updated plugins and install and remove them without leaving jEdit.",3447,jedit-5.6pre0
63804b17a5b0357522aab033,3697,jManual_14.txt,"See Chapter 9, Installing and
  Using Plugins for details.",3628,jedit-5.6pre0
63804b17a5b0357522aab034,3768,jManual_14.txt,Requirements for “plugging in” to jEdit are as follows:,3714,jedit-5.6pre0
63804b17a5b0357522aab035,4772,jManual_14.txt,"Most EditActions are small blocks of BeanShell code that jEdit will perform on behalf of
  the plugin upon user request.",4637,jedit-5.6pre0
63804b17a5b0357522aab036,4861,jManual_14.txt,"They provide the “glue” between user input and specific plugin
  routines.",4773,jedit-5.6pre0
63804b17a5b0357522aab037,5030,jManual_14.txt,"By convention, plugins display their available actions in submenus of jEdit's Plugins menu; each
  menu item corresponds to an action.",4881,jedit-5.6pre0
63804b17a5b0357522aab038,5254,jManual_14.txt,"Plugin authors do not define specific shortcuts - the user can/
  will assign EditActions to keyboard shortcuts, toolbar buttons, or entries in the text area's Context
  menu (right-click menu).",5031,jedit-5.6pre0
63804b17a5b0357522aab039,5515,jManual_14.txt,"If the plugin has a visible interface, it can be shown in any object derived from one of Java
  top-level container classes: JWindow, JDialog, or JFrame.",5347,jedit-5.6pre0
63804b17a5b0357522aab03a,5730,jManual_14.txt,"jEdit also provides a dockable
  window API, which allows plugin windows derived from the JComponent class to be docked
  into views or shown in top-level frames, at the user's request.",5516,jedit-5.6pre0
63804b17a5b0357522aab03b,5803,jManual_14.txt,Plugins can also act directly upon jEdit's text area.,5750,jedit-5.6pre0
63804b17a5b0357522aab03c,6033,jManual_14.txt,"They can add graphical elements to the text
  display (like error highlighting in the case of the ErrorList plugin) or decorations surrounding
  the text area (like the JDiff plugin's summary views).",5804,jedit-5.6pre0
63804b17a5b0357522aab03d,6144,jManual_14.txt,"These plugins are dependent on the
  JEditTextArea class, which is currently getting refactored.",6034,jedit-5.6pre0
63804b17a5b0357522aab03e,6433,jManual_14.txt,"If a plugin provides configuration options in accordance with the plugin API, jEdit will make
  them available in the Global Options dialog box.",6275,jedit-5.6pre0
63804b17a5b0357522aab03f,6554,jManual_14.txt,"You should test your plugin by loading and unloading it from both the Plugin Manager, as well as the Activator Plugin.",6437,jedit-5.6pre0
63804b17a5b0357522aab040,6922,jManual_14.txt,"As noted, many of these features are optional; it is possible to write a plugin that does not provide
 actions, configuration options, or dockable windows.",6768,jedit-5.6pre0
63804b17a5b0357522aab041,6987,jManual_14.txt,"The majority of plugins, however, provide
 most of these services.",6923,jedit-5.6pre0
63804b17a5b0357522aab042,7134,jManual_14.txt,"As jEdit continues to evolve and improve, elements of the API may change with a new jEdit
  release.",7034,jedit-5.6pre0
63804b17a5b0357522aab043,7297,jManual_14.txt,"On occasion an API change will break code used by plugins, although efforts are made
  to maintain or deprecate plugin-related code on a transitional basis.",7140,jedit-5.6pre0
63804b17a5b0357522aab044,7588,jManual_14.txt,"While the majority
  of plugins are unaffected by most changes and will continue working, it is a good idea to
  monitor the jEdit change log, and join the jedit-devel mailing list, to keep updated on
  changes and bug reports, so that you will know when your plugin needs to be updated.",7298,jedit-5.6pre0
63804b17a5b0357522aab045,7736,jManual_14.txt,"If you
  allow the source code to be managed by the jEdit project, then other plugin developers can
  help fix things when they break more easily.",7589,jedit-5.6pre0
63804b17a5b0357522aab046,8067,jManual_14.txt,"A similar type of facility operating within the jEdit
  display would be a convenience.",7979,jedit-5.6pre0
63804b17a5b0357522aab047,8389,jManual_14.txt,"The
  contents of the notepad could be saved at program exit (or, if earlier, deactivation of the plugin) and
  retrieved at program startup or plugin activation.",8226,jedit-5.6pre0
63804b17a5b0357522aab048,8493,jManual_14.txt,"We will keep the capabilities of this plugin modest, but a few other features would be worthwhile.",8395,jedit-5.6pre0
63804b17a5b0357522aab049,8579,jManual_14.txt,The user should be able to write the contents of the notepad to storage on demand.,8497,jedit-5.6pre0
63804b17a5b0357522aab04a,8697,jManual_14.txt,"It should also
  be possible to choose the name and location of the file that will be used to hold the notepad text.",8580,jedit-5.6pre0
63804b17a5b0357522aab04b,8772,jManual_14.txt,This would allow the user to load other files into the notepad display.,8701,jedit-5.6pre0
63804b17a5b0357522aab04c,8903,jManual_14.txt,"The path of the notepad file
  should be displayed in the plugin window, but will give the user the option to hide the file name.",8773,jedit-5.6pre0
63804b17a5b0357522aab04d,9080,jManual_14.txt,"Finally, there should be an action by which a single click or keypress would cause the contents of
  the notepad to be written to the new text buffer for further processing.",8907,jedit-5.6pre0
63804b17a5b0357522aab04e,9173,jManual_14.txt,The full source code for QuickNotepad is contained in jEdit's source code distribution.,9086,jedit-5.6pre0
63804b17a5b0357522aab04f,9271,jManual_14.txt,"We will
  provide excerpts in this discussion where it is helpful to illustrate specific points.",9174,jedit-5.6pre0
63804b17a5b0357522aab050,9384,jManual_14.txt,"You are invited to
  obtain the source code for further study or to use as a starting point for your own plugin.",9272,jedit-5.6pre0
63804b17a5b0357522aab051,9568,jManual_14.txt,"But first, we describe how plugins are loaded.",9523,jedit-5.6pre0
63804b17a5b0357522aab052,9681,jManual_14.txt,"As part of its startup routine, jEdit's main method calls various methods to load and initialize
  plugins.",9574,jedit-5.6pre0
63804b17a5b0357522aab053,9779,jManual_14.txt,"Additionally, plugins using the jEdit 4.2 plugin API can be loaded and unloaded at any time.",9687,jedit-5.6pre0
63804b17a5b0357522aab054,9951,jManual_14.txt,"This is
  a great help when developing your own plugins -- there is no need to restart the editor after making
  changes (see the section called “Reloading the Plugin” ).",9780,jedit-5.6pre0
63804b17a5b0357522aab055,10172,jManual_14.txt,"Plugins are loaded from files with the .jar filename extension located in the jars subdirectories
  of the jEdit installation and user settings directories (see the section called “The jEdit Settings
  Directory”).",9957,jedit-5.6pre0
63804b17a5b0357522aab056,10270,jManual_14.txt,"For each JAR archive file it finds, jEdit scans its entries and performs the following tasks:",10178,jedit-5.6pre0
63804b17a5b0357522aab057,11566,jManual_14.txt,"Such a class is known as a plugin core class and must extend jEdit's abstract EditPlugin
  class.",11466,jedit-5.6pre0
63804b17a5b0357522aab058,11677,jManual_14.txt,The initialization routine checks the plugin's properties to see if it is subject to any dependencies.,11575,jedit-5.6pre0
63804b17a5b0357522aab059,11836,jManual_14.txt,"For example, a plugin may require that the version of the Java runtime environment or of jEdit
  itself be equal to or above some threshold version.",11684,jedit-5.6pre0
63804b17a5b0357522aab05a,11899,jManual_14.txt,"A plugin can also require the presence of
  another plugin.",11837,jedit-5.6pre0
63804b17a5b0357522aab05b,12207,jManual_14.txt,"After scanning the plugin JAR file and loading any resources, a new instance of the plugin core
  class is created and added to the collection maintained by the appropriate PluginJAR.",12022,jedit-5.6pre0
63804b17a5b0357522aab05c,12273,jManual_14.txt,"jEdit
  then calls the start() method of the plugin core class.",12208,jedit-5.6pre0
63804b17a5b0357522aab05d,12353,jManual_14.txt,"The start() method can perform
  initialization of the object's data members.",12274,jedit-5.6pre0
63804b17a5b0357522aab05e,12530,jManual_14.txt,"Because this method is defined as an empty “no-op”
  in the EditPlugin abstract class, a plugin need not provide an implementation if no unique
  initialization is required.",12354,jedit-5.6pre0
63804b17a5b0357522aab05f,12787,jManual_14.txt,"These issues have implications for other plugin
  elements as well.",12719,jedit-5.6pre0
63804b17a5b0357522aab060,13278,jManual_14.txt,Recall that the plugin core class must extend EditPlugin.,13221,jedit-5.6pre0
63804b17a5b0357522aab061,13437,jManual_14.txt,"In QuickNotepad's plugin core class,
  there are no special initialization or shutdown chores to perform, so we will not need a start() or
  stop() method.",13279,jedit-5.6pre0
63804b17a5b0357522aab062,13523,jManual_14.txt,The resulting plugin core class is lightweight and straightforward to implement:,13444,jedit-5.6pre0
63804b17a5b0357522aab063,13937,jManual_14.txt,"The class has been simplified since 4.1, and all we defined here were a couple of String data
  members to enforce consistent syntax for the name of properties we will use throughout the
  plugin.",13734,jedit-5.6pre0
63804b17a5b0357522aab064,18339,jManual_14.txt,"During startup, jEdit loads the default
  set of properties, followed by plugin properties stored in plugin JAR files, finally followed by user
  properties.",18161,jedit-5.6pre0
63804b17a5b0357522aab065,18405,jManual_14.txt,Some properties are used by the plugin API itself.,18355,jedit-5.6pre0
63804b17a5b0357522aab066,18486,jManual_14.txt,"Others are accessed by the plugin using methods
  in the jEdit class.",18406,jedit-5.6pre0
63804b17a5b0357522aab067,18548,jManual_14.txt,Others are accessed by the scripts used by plugin packagers 1.,18487,jedit-5.6pre0
63804b17a5b0357522aab068,18732,jManual_14.txt,"Property files contained in plugin JARs must end with the filename extension .props, and have a
  very simple syntax, which the following example illustrates:",18564,jedit-5.6pre0
63804b17a5b0357522aab069,19205,jManual_14.txt,See the Macros/Properties/Create Plugin Announcement macro for an example.,19132,jedit-5.6pre0
63804b17a5b0357522aab06a,19498,jManual_14.txt,"Now we look at a fragment from the QuickNotepad.props file 2 which contains properties for
  the QuickNotepad plugin.",19369,jedit-5.6pre0
63804b17a5b0357522aab06b,19669,jManual_14.txt,"The first type of property data is information about the plugin itself; these
  are the only properties that must be specified in order for the plugin to load:",19499,jedit-5.6pre0
63804b17a5b0357522aab06c,20497,jManual_14.txt,"These properties are each described in detail in the documentation for the EditPlugin class and
  do not require further discussion here.",20349,jedit-5.6pre0
63804b17a5b0357522aab06d,20600,jManual_14.txt,Next in the file comes a property that sets the title of the plugin's dockable window.,20514,jedit-5.6pre0
63804b17a5b0357522aab06e,20712,jManual_14.txt,"Dockable
  windows are discussed in detail in the section called “The dockables.xml Window Catalog”.",20601,jedit-5.6pre0
63804b17a5b0357522aab06f,20868,jManual_14.txt,"Next, we see menu item labels for the plugin's actions.",20813,jedit-5.6pre0
63804b17a5b0357522aab070,21003,jManual_14.txt,"All of these but the first are defined in
  actions.xml file, and that is because the dockable itself has its own actions.",20869,jedit-5.6pre0
63804b17a5b0357522aab071,21095,jManual_14.txt,"Actions are
  discussed further in the section called “The Actions.xml Catalog”.",21004,jedit-5.6pre0
63804b17a5b0357522aab072,21525,jManual_14.txt,"Next, the plugin's menu is defined.",21490,jedit-5.6pre0
63804b17a5b0357522aab073,21579,jManual_14.txt,See the section called “The QuickNotepadPlugin Class”.,21526,jedit-5.6pre0
63804b17a5b0357522aab074,21947,jManual_14.txt,"We have created a small toolbar as a component of QuickNotepad, so file names for the button icons
  follow:",21828,jedit-5.6pre0
63804b17a5b0357522aab075,22245,jManual_14.txt,The menu item labels corresponding to these icons will also serve as tooltip text.,22164,jedit-5.6pre0
63804b17a5b0357522aab076,22348,jManual_14.txt,"Finally, the properties file set forth the labels and settings used by the option pane:",22262,jedit-5.6pre0
63804b17a5b0357522aab077,22592,jManual_14.txt,Examine the actual file for a more complete example,22542,jedit-5.6pre0
63804b17a5b0357522aab078,482,jManual_10.txt,"Here is a rule that highlights variables in Unix shell scripts (“$CLASSPATH”, “$IFS”, etc):",392,jedit-5.6pre0
63804b17a5b0357522aab079,725,jManual_10.txt,"The
  text to highlight is specified between opening and closing SEQ tags.",649,jedit-5.6pre0
63804b17a5b0357522aab07a,768,jManual_10.txt,"The following attributes are
  supported:",726,jedit-5.6pre0
63804b17a5b0357522aab07b,1488,jManual_10.txt,"To delegate to a ruleset defined in the current mode, just specify its name.",1412,jedit-5.6pre0
63804b17a5b0357522aab07c,1586,jManual_10.txt,"To delegate to
  a ruleset defined in another mode, specify a name of the form mode::ruleset.",1489,jedit-5.6pre0
63804b17a5b0357522aab07d,1657,jManual_10.txt,"Note that the
  first (unnamed) ruleset in a mode is called “MAIN”.",1587,jedit-5.6pre0
63804b17a5b0357522aab07e,1714,jManual_10.txt,The following rules highlight a few Java operators:,1664,jedit-5.6pre0
63804b17a5b0357522aab07f,2094,jManual_10.txt,"In addition to the attributes supported by the SEQ tag, the following attributes are
  supported:",1996,jedit-5.6pre0
63804b17a5b0357522aab080,2416,jManual_10.txt,"HASH_CHAR and HASH_CHARS attributes are both optional, but you may only specify one, not
  both.",2318,jedit-5.6pre0
63804b17a5b0357522aab081,2484,jManual_10.txt,"If both are specified, HASH_CHARS is ignored and an error is shown.",2417,jedit-5.6pre0
63804b17a5b0357522aab082,2553,jManual_10.txt,"Whenever possible,
  use a literal prefix to specify a SEQ_REGEXP.",2485,jedit-5.6pre0
63804b17a5b0357522aab083,2654,jManual_10.txt,"If the starting prefix is always the same, use
  HASH_CHAR and provide as much prefix as possible.",2554,jedit-5.6pre0
63804b17a5b0357522aab084,2862,jManual_10.txt,"Only in rare cases would you omit both
  attributes, such as the case where there is no other reliable way to get the highlighting you need, for
  example, with comments in the Cobol programming language.",2655,jedit-5.6pre0
63804b17a5b0357522aab085,2928,jManual_10.txt,The regular expression match cannot span more than one line.,2869,jedit-5.6pre0
63804b17a5b0357522aab086,3123,jManual_10.txt,"Regular expression syntax is described in Appendix E, Regular Expressions.",3050,jedit-5.6pre0
63804b17a5b0357522aab087,3246,jManual_10.txt,"NOTE: c-style character escaping for literals (such as the tab char: \t) do not work as attribute
  values in XML.",3130,jedit-5.6pre0
63804b17a5b0357522aab088,3284,jManual_10.txt,Use the XML character entity instead.,3247,jedit-5.6pre0
63804b17a5b0357522aab089,3317,jManual_10.txt,For example: &#09; instead of \t.,3285,jedit-5.6pre0
63804b17a5b0357522aab08a,3560,jManual_10.txt,"Here is a SEQ_REGEXP rule from moin.xml that uses the HASH_CHARS attribute, to describe a
  keyword (wikiword) that can start with any uppercase letter and contain lower case letters and at
  least one uppercase letter in the middle.",3324,jedit-5.6pre0
63804b17a5b0357522aab08b,4103,jManual_10.txt,"To import a ruleset
  defined in the current mode, just specify its name.",4028,jedit-5.6pre0
63804b17a5b0357522aab08c,4194,jManual_10.txt,"To import a ruleset defined in another mode,
  specify a name of the form mode::ruleset.",4104,jedit-5.6pre0
63804b17a5b0357522aab08d,4428,jManual_10.txt,"One quirk is that the definition of the imported ruleset is not copied to the location of the IMPORT
  tag, but rather to the end of the containing ruleset.",4270,jedit-5.6pre0
63804b17a5b0357522aab08e,4526,jManual_10.txt,"This has implications with rule-ordering; see the
  section called “Rule Ordering Requirements”.",4429,jedit-5.6pre0
63804b17a5b0357522aab08f,4647,jManual_10.txt,"Here is an example from the PHP mode, which extends the inline JavaScript highlighting to support
  embedded PHP:",4533,jedit-5.6pre0
63804b17a5b0357522aab090,5349,jManual_10.txt,"Keywords are similar to SEQs, except that SEQs match anywhere",5289,jedit-5.6pre0
63804b17a5b0357522aab091,5523,jManual_10.txt,"in the text, whereas keywords only match whole words.",5470,jedit-5.6pre0
63804b17a5b0357522aab092,5608,jManual_10.txt,"Words are considered to be runs of text
  separated by non-alphanumeric characters.",5524,jedit-5.6pre0
63804b17a5b0357522aab093,5662,jManual_10.txt,The KEYWORDS tag does not define any attributes.,5615,jedit-5.6pre0
63804b17a5b0357522aab094,5800,jManual_10.txt,"Each child element of the KEYWORDS tag is an element whose name is a token type, and whose
  content is the keyword to highlight.",5669,jedit-5.6pre0
63804b17a5b0357522aab095,5877,jManual_10.txt,"For example, the following rule highlights the most common
  Java keywords:",5801,jedit-5.6pre0
63804b17a5b0357522aab096,6174,jManual_10.txt,"This makes
  code easier to read.",6139,jedit-5.6pre0
63804b17a5b0357522aab097,6332,jManual_10.txt,"There is a wide latitude in the usage of the token types, and really it depends
  on the specifics of the language as to which token represents which type.",6175,jedit-5.6pre0
63804b17a5b0357522aab098,6422,jManual_10.txt,"Some examples are given
  below, but these are just guidelines, not hard and fast rules.",6333,jedit-5.6pre0
63804b17a5b0357522aab099,6484,jManual_10.txt,Many languages include constructs from other languages.,6429,jedit-5.6pre0
63804b17a5b0357522aab09a,6560,jManual_10.txt,"One common example is html files
  can include javascript and css blocks.",6485,jedit-5.6pre0
63804b17a5b0357522aab09b,6705,jManual_10.txt,"Several of the mode tags support a DELEGATE attribute,
  which will allow a section of text to be passed to a different mode for highlighting.",6561,jedit-5.6pre0
63804b17a5b0357522aab09c,6816,jManual_10.txt,"The html mode
  delegates to the javascript mode for javascript blocks and to the css mode for style blocks.",6706,jedit-5.6pre0
63804b17a5b0357522aab09d,6999,jManual_10.txt,"Use of
  the DELEGATE attribute is highly encouraged when appropriate since it makes writing modes
  easier, reduces duplication, and promotes visual consistency across languages.",6817,jedit-5.6pre0
63804b17a5b0357522aab09e,7078,jManual_10.txt,Parser rules can highlight tokens using any of the following token types:,7006,jedit-5.6pre0
63804b17a5b0357522aab09f,7279,jManual_10.txt,jEdit supports four different types of comment tokens.,7225,jedit-5.6pre0
63804b17a5b0357522aab0a0,7389,jManual_10.txt,"Generally, comments are programmer-
  readable constructs that are ignored by compilers and interpreters.",7280,jedit-5.6pre0
63804b17a5b0357522aab0a1,7451,jManual_10.txt,"As an example, the lisp mode
  defines four comment types:",7390,jedit-5.6pre0
63804b17a5b0357522aab0a2,7777,jManual_10.txt,"The function token is intended to identify functions, methods, procedures, routines, or named
  subprograms.",7666,jedit-5.6pre0
63804b17a5b0357522aab0a3,7951,jManual_10.txt,The digit token is to identify numbers.,7913,jedit-5.6pre0
63804b17a5b0357522aab0a4,8131,jManual_10.txt,"The invalid type is to indicate that particular words are not to be used, for example, the java
  mode defined both ""goto"" and ""const"" as invalid words.",7975,jedit-5.6pre0
63804b17a5b0357522aab0a5,8210,jManual_10.txt,"These are words that are defined by the
  language, but are not to be used.",8132,jedit-5.6pre0
63804b17a5b0357522aab0a6,8350,jManual_10.txt,Keywords are used to identify well-defined words within a language.,8283,jedit-5.6pre0
63804b17a5b0357522aab0a7,8526,jManual_10.txt,"Some languages naturally
  divide keywords into groups, for example, the pascal mode identifies ""for"" as a KEYWORD1,
  ""private"" as a KEYWORD2, and ""int"" as a KEYWORD3.",8351,jedit-5.6pre0
63804b17a5b0357522aab0a8,8661,jManual_10.txt,"A label is generally a named position within a source, for example, the ada mode defined a label
  as <<foo>>.",8548,jedit-5.6pre0
63804b17a5b0357522aab0a9,8823,jManual_10.txt,"Literals are usually, but not always, uninterpreted strings, for example, ""foo"" or 'bar'.",8734,jedit-5.6pre0
63804b17a5b0357522aab0aa,8894,jManual_10.txt,"There are a
  wide variety of usages of literals in the mode files.",8824,jedit-5.6pre0
63804b17a5b0357522aab0ab,9008,jManual_10.txt,"The markup token is generally used in the various ""markup"" languages, such as xml and html.",8917,jedit-5.6pre0
63804b17a5b0357522aab0ac,9107,jManual_10.txt,Markup is used for those elements that are not specified as words belonging to the language.,9015,jedit-5.6pre0
63804b17a5b0357522aab0ad,9218,jManual_10.txt,"For
  example, in html, <body> would be considered a keyword, where <foo> would be considered
  markup.",9108,jedit-5.6pre0
63804b17a5b0357522aab0ae,9321,jManual_10.txt,"Common examples of operators are the math symbols, such as '+', '-', and so on.",9243,jedit-5.6pre0
63804b17a5b0357522aab0af,9615,jManual_10.txt,"For example, when using a MARK_PREVIOUS rule to highlight a function call of the form
  fcall(), the following rule could be used:",9484,jedit-5.6pre0
63804b17a5b0357522aab0b0,9793,jManual_10.txt,"This would cause fcall to be highlighted as FUNCTION, and ( to be highlighted as OPERATOR.",9703,jedit-5.6pre0
63804b17a5b0357522aab0b1,9922,jManual_10.txt,"In this case, to maintain bracket matching working, a SEQ rule would have to be added to match )
  and mark it as OPERATOR.",9798,jedit-5.6pre0
63804b17a5b0357522aab0b2,10136,jManual_10.txt,"The MATCH_TYPE attribute value can be any of the valid token types, or the following special
 values:",10037,jedit-5.6pre0
63804b17a5b0357522aab0b3,10818,jManual_10.txt,"At the bottom of this dialog is an ""Add Mode"" button.",10765,jedit-5.6pre0
63804b17a5b0357522aab0b4,10882,jManual_10.txt,"Clicking this button shows
  a dialog to add a mode to jEdit.",10819,jedit-5.6pre0
63804b17a5b0357522aab0b5,11014,jManual_10.txt,"Simply fill in the blanks and the mode file will be put in the proper
  place and the catalog file will be updated appropriately.",10883,jedit-5.6pre0
63804b17a5b0357522aab0b6,11139,jManual_10.txt,"Modes added this way can be removed by
  selecting the mode in the Editing dialog, then clicking the ""Delete Mode"" button.",11015,jedit-5.6pre0
63804b17a5b0357522aab0b7,11225,jManual_10.txt,"This button will
  only appear for modes that exist in the user settings directory.",11140,jedit-5.6pre0
63804b17a5b0357522aab0b8,11313,jManual_10.txt,"Core modes, that is, those modes
  distributed with jEdit cannot be deleted this way.",11226,jedit-5.6pre0
63804b17a5b0357522aab0b9,11360,jManual_10.txt,The details of adding a mode by hand are below.,11314,jedit-5.6pre0
63804b17a5b0357522aab0ba,11530,jManual_10.txt,"jEdit looks for edit modes in two locations; the modes subdirectory of the jEdit settings directory,
  and the modes subdirectory of the jEdit install directory.",11367,jedit-5.6pre0
63804b17a5b0357522aab0bb,11647,jManual_10.txt,"The location of the settings directory is
  system-specific; see the section called “The jEdit Settings Directory”.",11531,jedit-5.6pre0
63804b17a5b0357522aab0bc,11698,jManual_10.txt,Each mode directory contains a catalog file.,11654,jedit-5.6pre0
63804b17a5b0357522aab0bd,11822,jManual_10.txt,"All edit modes contained in that directory must be
  listed in the catalog, otherwise they will not be available to jEdit.",11699,jedit-5.6pre0
63804b17a5b0357522aab0be,11881,jManual_10.txt,"Catalogs, like modes themselves, are written in XML.",11829,jedit-5.6pre0
63804b17a5b0357522aab0bf,11956,jManual_10.txt,"They consist of a single MODES tag, with
  a number of MODE tags inside.",11882,jedit-5.6pre0
63804b17a5b0357522aab0c0,12080,jManual_10.txt,"Each mode tag associates a mode name with an XML file, and
  specifies the file name and first line pattern for the mode.",11957,jedit-5.6pre0
63804b17a5b0357522aab0c1,12119,jManual_10.txt,A sample mode catalog looks as follows:,12081,jedit-5.6pre0
63804b17a5b0357522aab0c2,12524,jManual_10.txt,"In the above example, a mode named “shellscript” is defined, and is used for files whose names end
  with .sh, or whose first line starts with “#!/” and contains “sh”.",12356,jedit-5.6pre0
63804b17a5b0357522aab0c3,12577,jManual_10.txt,The MODE tag supports the following attributes:,12531,jedit-5.6pre0
63804b17a5b0357522aab0c4,13361,jManual_10.txt,"Glob pattern syntax is described in Appendix D, Glob Patterns.",13300,jedit-5.6pre0
